nigeria_health_facilities
id,unique_id,state_unique_id,registration_no,start_date,close_date,facility_name,image_url,alt_facility_name,state_id,lga_id,ward_id,ownership_id,ownership_type_id,facility_level_id,facility_level_option_id,facility_level_options_category_id,physical_location,postal_address,longitude,latitude,phone_number,alternate_number,email_address,website,operational_days,operational_hours,operational_status_id,registration_status_id,license_status_id,outpatient,inpatient,doctors,pharmacists,dentist,pharmacy_technicians,nurses,lab_scientists,midwifes,lab_technicians,nurse_midwife,him_officers,community_health_officer,community_extension_workers,jun_community_extension_worker,dental_technicians,env_health_officers,attendants,beds,onsite_laboratory,onsite_imaging,onsite_pharmarcy,mortuary_services,ambulance_services,certificate_of_standard,status_id,created_by,created_at,updated_at,requested_by,requested_at,request_note,verified_by,verified_at,verify_note,validated_by,validated_at,validate_note,published_by,published_at,publish_note,facility_type_id,action,verified_id,verified_email,verified_mobile,validated_email,validated_mobile,published_email,published_mobile,state_name,lga_name,ward_name,facility_level_name,ownership_name,ownership_type,operational_status_name,registration_status_name,license_status_name,dhis2_synced
20274317,18/04/1/1/1/0074,KD/04/074,,,,Barakallahu Primary Health Clinic,[],,118,1350,14386,1,1,1,3,3,Barakallahu Government Hospital ,,10.620691,7.466412,9072648545,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,7,11,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:53,2026-06-09 14:28:53,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigachikun,Primary,Public,Local Government,Functional,Unknown,Unknown,0
17280508,18/04/1/1/2/0005,KD/04/005,,,,Home Care Islamic Clinic And Maternity,[],Islamic Hospital,118,1350,14386,2,5,1,3,3,"No.3 Sarkin Bai,Sabon Layi Road, Rigachikun, Kaduna",,10.633509,7.469864,9034418797,7061636296,homecareislamiccandm@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,2,1,1,1,1,0,1,2,0,0,2,1,1,3,3,0,0,4,5,12,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:42,2026-06-09 14:28:42,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigachikun,Primary,Private,For Profit,Functional,Provisionally Registered,Not Licensed,0
20909641,18/04/1/1/1/0061,KD/04/061,,,,Likora Primaryhealth Clinic,[],,118,1350,14386,1,1,1,1,1,Likora Health clinic,,10.583104,7.525706,8171471080,8037758940,,,"Monday, Tuesday, Wednesday, Thursday, Friday",24_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,No,No,No,No,No,No,6,5,2026-06-09 14:28:51,2026-06-09 14:28:51,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigachikun,Primary,Public,Local Government,Functional,Unknown,Unknown,0
52822677,18/04/1/2/2/0004,KD/04/004,RC1743550,,,Manaal Specialist Hospital Rigachikun,[],,118,1350,14386,2,5,2,,,No .38 Shehu Idris Rigachikun Kaduna,,10.636963,7.472960,9132317377,7084641325,manaal.sphospital@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,2,1,1,3,0,0,2,0,1,0,3,1,4,2,1,4,0,0,4,17,Yes,No,No,No,Yes,No,6,5,2026-06-09 14:28:42,2026-06-09 14:28:42,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigachikun,Secondary,Private,For Profit,Functional,Provisionally Registered,Not Licensed,0
40917459,18/04/1/1/2/0007,KD/04/007,,,,Mujib Nursing Home & Maternity,[],Najume,118,1350,14386,2,5,1,3,3,"Laying M.Hassan, Adjacent Jiganda Pure Water Barakallahu Kaduna",,10.621776,7.463004,8035578014,9026666232,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,5,2,1,1,4,0,2,1,0,1,0,0,0,1,2,2,2,1,2,2,10,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:42,2026-06-09 14:28:42,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigachikun,Primary,Private,For Profit,Functional,Pending Registration,Not Licensed,0
23377972,18/04/1/1/2/0008,KD/04/008,3535984,,,Nabeel Hospital,[],,118,1350,14386,2,5,1,2,2,Malali Gabas No.4 Layi Gidan waka,,10.597821,7.489865,7030632888,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,3,11,No,No,No,No,No,No,6,5,2026-06-09 14:28:42,2026-06-09 14:28:42,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigachikun,Primary,Private,For Profit,Functional,Provisionally Registered,Not Licensed,0
82402964,18/04/1/1/2/0011,KD/04/011,,,,Al-Ansar Nursing And Maternity,[],,118,1350,14387,2,5,1,2,2,Rigasa No 1 Makarfi Road After Govt.Secondary School,,10.519054,7.379943,9032562111,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,4,1,1,0,1,0,0,1,1,1,0,2,1,1,3,3,10,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
74477995,18/04/1/2/2/0063,KD/04/063,,,,Amal Hospital & Maternity,[],Umar Faruq Hospital,118,1350,14387,2,5,2,,,"Rigasa Saminu Garba Street By Makarfi Road, Laying Hakimi.",,10.527593,7.372118,8031822006,8036786799,abubaarmuhammaedsani1982@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,1,0,0,1,0,3,0,0,1,4,2,0,1,4,15,Yes,No,Yes,No,No,No,6,5,2026-06-09 14:28:51,2026-06-09 14:28:51,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Secondary,Private,For Profit,Functional,Registered,Licensed,0
21540315,18/04/1/1/2/0015,KD/04/015,BN 2564526,,,AT- Takbeer Clinic AND Maternity,[],,118,1350,14387,2,5,1,2,2,"Rigasa No.24 Abuja Road By Sokoto Street,Hayin Dan Galadima.",,10.535592,7.395333,8037662700,8159764243,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,1,3,0,2,1,1,1,0,3,0,0,1,1,8,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
18114230,18/04/1/1/2/0019,KD/04/019,RC 7126006,,,Azhar Clinic and Maternity,[],,118,1350,14387,2,5,1,2,2,Rigasa No 12 Bichi Road Off Laying Sarki Dillalai Hayin Dan mani,,10.541188,7.404079,8133119813,,azharclinic10@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,2,1,1,1,0,0,1,1,1,2,0,0,0,0,2,0,0,0,1,7,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Not Licensed,0
80422444,18/04/1/2/2/0017,KD/04/017,,,,Family Care Hospital AND Maternity,[],,118,1350,14387,2,5,2,,,"Rigasa No.9 Patrick Ibrahim Yakowa Road, Satellite Area ,Dan mani",,10.548785,7.388896,8034651660,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,1,0,0,1,0,0,2,2,1,0,0,1,13,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Secondary,Private,For Profit,Functional,Registered,Licensed,0
74351657,18/04/1/1/1/0065,KD/04/065,,,,Gwamati Dan Mani Primary Health Clinic,[],Asibiti Gwamati,118,1350,14387,1,1,1,1,1,Rigasa Layin Asibiti Hayin Dan mani,,10.541613,7.403219,8084758812,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",12_Hours,1,10,5,1,0,0,0,0,1,1,0,4,1,1,2,0,2,2,0,5,2,9,Yes,No,Yes,No,No,No,6,5,2026-06-09 14:28:52,2026-06-09 14:28:52,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Public,Local Government,Functional,Unknown,Unknown,0
19513760,18/04/1/1/2/0012,KD/04/012,BN2700273,,,Halal Nursing AND Maternity Hospital,[],,118,1350,14387,2,5,1,2,2,Rigasa No 1 . Zaria Street.,,10.526641,7.389800,8067799935,,alyusradiagnosing@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,2,0,0,1,2,0,1,1,0,1,0,4,0,0,1,3,10,Yes,Yes,Yes,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
61590541,18/04/1/1/2/0021,KD/04/021,,,,Khamaz Clinic AND Maternity,[],,118,1350,14387,2,5,1,2,2,Asha Awuche Street Along Maigigiya Road,,10.502901,7.374950,8037005948,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,4,No,No,No,No,No,No,6,5,2026-06-09 14:28:45,2026-06-09 14:28:45,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Provisionally Registered,Not Licensed,0
39283719,18/04/1/1/2/0018,KD/04/018,,,,Raudah Clinic AND Maternity,[],,118,1350,14387,2,5,1,2,2,Rigasa Gombo Road Satellite Area Dan mani,,10.548371,7.391362,8060771780,9020527359,roudahhospital@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,2,0,2,1,0,0,0,4,0,0,0,1,12,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
31791479,18/04/1/1/1/0064,KD/04/064,,,,Rigasa (Miyatti Allah) Primary Health Centre,[],Dan Akurki Hospital,118,1350,14387,1,1,1,3,3,Rigasa Garba Raba By Miyatti Allah,,10.521903,7.375799,9034937913,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,10,5,1,1,2,0,0,1,1,0,2,3,3,4,4,4,3,0,2,2,6,Yes,No,Yes,No,Yes,No,6,5,2026-06-09 14:28:51,2026-06-09 14:28:51,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Public,Local Government,Functional,Unknown,Unknown,0
34108965,18/04/1/2/1/0062,KD/04/062,,,,Rigasa General Hospital,[],,118,1350,14387,1,2,2,,,"Rigasa last bus stop opposite railway Station, General Hospital",,10.545816,7.356134,7038639655,,ghrigasa@moh.kdgov.ng,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,10,5,1,1,8,3,5,10,10,5,45,13,8,30,0,1,1,2,6,57,48,Yes,No,Yes,No,Yes,No,6,5,2026-06-09 14:28:51,2026-06-09 14:28:51,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Secondary,Public,State Government,Functional,Unknown,Unknown,0
47612197,18/04/1/2/1/0001,KD/04/001,,,,Rigasa General Hospital,[],Asibitin Rigasa,118,1350,14387,1,2,2,,,"Opposite CCECC Construction Company, General Hospital Road, By Railway Stations Rigasa",,10.545852,7.356174,8063219313,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,10,5,1,1,5,5,4,11,17,5,29,15,11,31,0,1,1,2,7,52,48,Yes,No,No,No,Yes,No,6,5,2026-06-09 14:28:41,2026-06-09 14:28:41,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Secondary,Public,State Government,Functional,Unknown,Unknown,0
76519035,18/04/1/1/2/0014,KD/04/014,,,,Sardauna Memorial Medical Foundation Clinic AND Maternity Home,[],,118,1350,14387,2,5,1,2,2,"Rigasa No.4 Aminu Street,Behind KoKori Close Adjacent Isah Chemist,Taro-Taro Lokoja Road.",,10.544754,7.376372,9077982215,8063636206,sardaunamemorialmedical@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,2,0,1,1,2,0,0,1,0,2,0,1,0,0,1,3,15,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
63940160,18/04/1/1/1/0013,KD/04/013,,,,Tarotaro Primary Health Centre,[],,118,1350,14387,1,1,1,2,2,Rigasa filing waya Tarotaro,,10.535875,7.381458,8035884581,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,1,3,8,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Public,Local Government,Functional,Unknown,Unknown,0
26306938,18/04/1/1/2/0010,KD/04/010,,,,Teema Care Specialist Hospital,[],,118,1350,14387,2,5,1,3,3,"Rigasa no.23 Namadi Sambo Road,Nariya",,10.513154,7.376544,9032562111,,teemacare@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,1,0,0,0,1,1,2,2,0,0,0,3,0,0,1,6,16,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
39205978,18/04/1/1/2/0020,KD/04/020,,,,Yashfi Clinic AND Maternity,[],,118,1350,14387,2,5,1,2,2,"Rigasa, Nasarawa Road Laying Mai Tuta Nearest to Asma,u Makarfi Junction.",,10.543258,7.388413,8038567381,8122143666,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,2,No,No,No,No,No,No,6,5,2026-06-09 14:28:45,2026-06-09 14:28:45,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Provisionally Registered,Not Licensed,0
16416085,18/04/1/1/2/0016,KD/04/016,,,,Zakham Medical Centre,[],Asibiti mama Aisha,118,1350,14387,2,5,1,2,2,Rigasa No .9 Janbanga Road Makera.,,10.543251,7.388454,8140895900,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,2,1,0,0,4,1,1,0,2,1,1,2,0,0,1,2,7,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:44,2026-06-09 14:28:44,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
38131341,18/04/1/1/2/0009,KD/04/009,BM2575757,,,Zyanah Maternity Home And Dental Clinic,[],,118,1350,14387,2,5,1,2,2,"Rigasa no.15 Shanono Road,off Makarfi Road.",,10.524434,7.368594,7039858119,8074702485,zahraddeedth@gmail.com,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,9,1,1,1,2,0,1,1,1,2,1,0,0,1,0,1,1,2,0,1,9,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:43,2026-06-09 14:28:43,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Rigasa,Primary,Private,For Profit,Functional,Registered,Licensed,0
85818647,18/04/1/1/1/0058,KD/04/058,,,,Sabon Birnin Daji Primary Health Centre,[],,118,1350,14388,1,1,1,3,3,Sabon Birnin Daji Primary Health Centre under Igabi LGA,,10.593701,7.390469,8034102818,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,10,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:50,2026-06-09 14:28:50,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Sabon Birni Daji,Primary,Public,Local Government,Functional,Unknown,Unknown,0
17282982,18/04/1/1/1/0052,KD/04/052,,,,Tami Heath Clinic,[],,118,1350,14388,1,1,1,2,2,Tami Heath Clinic under Sabon Birnin Daji Igabi LGA,,10.728250,7.511796,8069736299,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,No,No,No,No,No,No,6,5,2026-06-09 14:28:49,2026-06-09 14:28:49,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Sabon Birni Daji,Primary,Public,Local Government,Functional,Unknown,Unknown,0
45067684,18/04/1/1/1/0055,KD/04/055,,,,Wusono Primary Health Clinic,[],Asibiti kofar kasuwa,118,1350,14388,1,1,1,3,3,Wusono Health Clinic,,10.842701,7.525996,8036973485,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:49,2026-06-09 14:28:49,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Sabon Birni Daji,Primary,Public,Local Government,Functional,Unknown,Unknown,0
84882387,18/04/1/1/1/0035,KD/04/035,,,,Bargu Primary Health Clinic,[],,118,1350,14389,1,1,1,2,2,Bargu Health Clinic under Turunku ward,,10.873695,7.659944,8030774155,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,8,No,No,No,No,No,No,6,5,2026-06-09 14:28:48,2026-06-09 14:28:48,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Turunku,Primary,Public,Local Government,Functional,Unknown,Unknown,0
15342393,18/04/1/1/1/0043,KD/04/043,,,,Farakwai Primary Health Centre,[],,118,1350,14389,1,1,1,3,3,Farakwai Primary Health Care Centre and Zaria Road,,10.873396,7.626425,8144072061,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,2,5,Yes,No,No,No,No,No,6,5,2026-06-09 14:28:49,2026-06-09 14:28:49,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Turunku,Primary,Public,Local Government,Functional,Unknown,Unknown,0
18740616,18/04/1/1/1/0071,KD/04/071,,,,Kankurmi Primary Health Clinic,[],Asibiti doka,118,1350,14389,1,1,1,3,3,"Kankurmi Health Centre ,or Asibiti doka",,10.592525,7.405818,8067187296,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,No,No,No,No,No,No,6,5,2026-06-09 14:28:53,2026-06-09 14:28:53,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Turunku,Primary,Public,Local Government,Functional,Unknown,Unknown,0
27573005,18/04/1/1/1/0040,KD/04/040,,,,Turunku Primary Health Clinic,[],Asibiti Hajiya Rukaya,118,1350,14389,1,1,1,2,2,Turunku Health Clinic in Igabi LGA,,10.804224,7.698583,8024279796,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",12_Hours,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,2,No,No,No,No,No,No,6,5,2026-06-09 14:28:48,2026-06-09 14:28:48,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,1,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Turunku,Primary,Public,Local Government,Functional,Unknown,Unknown,0
86074466,18/04/1/2/1/0002,KD/04/002,,,,Turunku Rural Hospital,[],Asibitin Anguwan Mallam Chindo,118,1350,14389,1,2,2,,,Along Igabi Road by Turunku Town,,10.803500,7.709760,8027792612,8060906761,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",24_Hours,1,10,5,1,1,2,1,1,6,13,3,10,8,7,12,0,0,0,4,4,41,30,Yes,Yes,Yes,No,Yes,No,6,5,2026-06-09 14:28:41,2026-06-09 14:28:41,5,2026-06-09 14:28:36,,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-approved via bulk import,5,2026-06-09 14:28:36,Auto-published via bulk import,2,CREATE FACILITY (BULK IMPORT),,,,,,,,Kaduna,Igabi,Turunku,Secondary,Public,State Government,Functional,Unknown,Unknown,0
